"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT22","WT22_ATTRIBUTES"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-04-01","7.38",",,W","0.19",",,X,2400","0.0",",,X",,,,,"51",",,X","34",",,X","    1",",,W",,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-04-02","12.75",",,W","0.05",",,X,2400","0.0",",,X",,,,,"53",",,X","39",",,X","    1",",,W",,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-04-03","12.53",",,W","0.00",",,X,2400","0.0",",,X",,,,,"59",",,X","36",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-04-04","11.86",",,W","0.00","T,,X,2400","0.0",",,X",,,,,"64",",,X","43",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-04-05","12.53",",,W","0.00",",,X,2400","0.0",",,X",,,,,"52",",,X","40",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-04-06","10.74",",,W","0.00",",,X,2400","0.0",",,X",,,,,"53",",,X","37",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-04-07","8.05",",,W","0.00",",,X,2400","0.0",",,X",,,,,"52",",,X","38",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-04-08","9.62",",,W","0.00","T,,X,2400","0.0",",,X",,,,,"50",",,X","41",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-04-09","16.55",",,W","0.00",",,X,2400","0.0",",,X",,,,,"58",",,X","43",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-04-10","10.51",",,W","0.00",",,X,2400","0.0",",,X",,,,,"63",",,X","43",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-04-11","9.40",",,W","0.00",",,X,2400","0.0",",,X",,,,,"54",",,X","44",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-04-12","8.95",",,W","0.32",",,X,2400","0.0",",,X",,,,,"56",",,X","43",",,X","    1",",,W",,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-04-13","8.05",",,W","0.00",",,X,2400","0.0",",,X",,,,,"65",",,X","41",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-04-14","10.07",",,W","0.00",",,X,2400","0.0",",,X",,,,,"71",",,X","49",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-04-15","9.84",",,W","0.00","T,,X,2400","0.0",",,X",,,,,"77",",,X","54",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-04-16","9.62",",,W","0.00","T,,X,2400","0.0",",,X",,,,,"87",",,X","59",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-04-17","11.63",",,W","0.00",",,X,2400","0.0",",,X",,,,,"84",",,X","57",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-04-18","11.18",",,W","0.00",",,X,2400","0.0",",,X",,,,,"62",",,X","49",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-04-19","10.74",",,W","0.00",",,X,2400","0.0",",,X",,,,,"66",",,X","47",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-04-20","12.30",",,W","0.00",",,X,2400","0.0",",,X",,,,,"77",",,X","49",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-04-21","11.86",",,W","0.01",",,X,2400","0.0",",,X",,,,,"78",",,X","54",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-04-22","14.32",",,W","1.04",",,X,2400","0.0",",,X",,,,,"62",",,X","44",",,X",,,,,,,,,,,,,,,,,"    1",",,X","    1",",,X",,,"    1",",,X",,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-04-23","14.99",",,W","1.48",",,X,2400","0.0",",,X",,,,,"63",",,X","44",",,X",,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-04-24","16.55",",,W","0.00",",,X,2400","0.0",",,X",,,,,"58",",,X","46",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-04-25","11.86",",,W","0.00","T,,X,2400","0.0",",,X",,,,,"62",",,X","43",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-04-26","10.74",",,W","0.00","T,,X,2400","0.0",",,X",,,,,"63",",,X","43",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-04-27","19.24",",,W","0.00","T,,X,2400","0.0",",,X",,,,,"57",",,X","40",",,X","    1",",,W",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-04-28","13.42",",,W","0.00",",,X,2400","0.0",",,X",,,,,"60",",,X","37",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-04-29","12.30",",,W","0.00",",,X,2400","0.0",",,X",,,,,"59",",,X","39",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-04-30","10.74",",,W","0.00",",,X,2400","0.0",",,X",,,,,"54",",,X","41",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-05-01","12.53",",,W","0.60",",,X,2400","0.0",",,X",,,,,"50",",,X","45",",,X","    1",",,W",,,,,,,,,,,,,,,"    1",",,X","    1",",,X",,,"    1",",,X",,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-05-02","9.17",",,W","0.00","T,,X,2400","0.0",",,X",,,,,"52",",,X","45",",,X","    1",",,W",,,,,,,,,,,,,,,"    1",",,X","    1",",,X",,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-05-03","6.93",",,W","0.04",",,X,2400","0.0",",,X",,,,,"50",",,X","46",",,X","    1",",,W",,,,,,,,,,,,,,,"    1",",,X","    1",",,X",,,"    1",",,X",,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-05-04","6.71",",,W","0.01",",,X,2400","0.0",",,X",,,,,"56",",,X","49",",,X",,,"    1",",,X",,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-05-05","3.80",",,W","0.09",",,X,2400","0.0",",,X",,,,,"58",",,X","46",",,X",,,"    1",",,X",,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-05-06","7.38",",,W","0.00",",,X,2400","0.0",",,X",,,,,"54",",,X","46",",,X","    1",",,X","    1",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-05-07","9.17",",,W","0.00",",,X,2400","0.0",",,X",,,,,"59",",,X","48",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-05-08","11.41",",,W","0.16",",,X,2400","0.0",",,X",,,,,"58",",,X","50",",,X","    1",",,W",,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-05-09","8.05",",,W","0.26",",,X,2400","0.0",",,X",,,,,"63",",,X","56",",,X","    1",",,W",,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-05-10","11.86",",,W","0.85",",,X,2400","0.0",",,X",,,,,"67",",,X","50",",,X","    1",",,W",,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-05-11","10.51",",,W","0.00",",,X,2400","0.0",",,X",,,,,"64",",,X","47",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-05-12","10.51",",,W","0.00",",,X,2400","0.0",",,X",,,,,"80",",,X","50",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-05-13","7.16",",,W","0.00",",,X,2400","0.0",",,X",,,,,"80",",,X","59",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-05-14","5.82",",,W","0.09",",,X,2400","0.0",",,X",,,,,"64",",,X","53",",,X","    1",",,W",,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-05-15","10.07",",,W","0.50",",,X,2400","0.0",",,X",,,,,"73",",,X","56",",,X","    1",",,W",,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-05-16","7.38",",,W","0.06",",,X,2400","0.0",",,X",,,,,"73",",,X","60",",,X","    1",",,W",,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-05-17","9.40",",,W","0.00",",,X,2400","0.0",",,X",,,,,"70",",,X","54",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-05-18","7.61",",,W","0.00",",,X,2400","0.0",",,X",,,,,"65",",,X","49",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-05-19","5.14",",,W","0.00",",,X,2400","0.0",",,X",,,,,"66",",,X","51",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-05-20","6.71",",,W","0.00",",,X,2400","0.0",",,X",,,,,"71",",,X","55",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-05-21","6.71",",,W","0.02",",,X,2400","0.0",",,X",,,,,"59",",,X","54",",,X",,,"    1",",,X",,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-05-22","8.28",",,W","0.58",",,X,2400","0.0",",,X",,,,,"63",",,X","56",",,X",,,"    1",",,X",,,,,,,,,,,,,"    1",",,X","    1",",,X",,,"    1",",,X",,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-05-23","5.82",",,W","0.00","T,,X,2400","0.0",",,X",,,,,"71",",,X","59",",,X","    1",",,W",,,,,,,,,,,,,,,"    1",",,X","    1",",,X",,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-05-24","9.84",",,W","0.00",",,X,2400","0.0",",,X",,,,,"71",",,X","60",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-05-25","8.28",",,W","0.00",",,X,2400","0.0",",,X",,,,,"74",",,X","58",",,X","    1",",,W",,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-05-26","9.62",",,W","0.00",",,X,2400","0.0",",,X",,,,,"86",",,X","66",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-05-27","9.62",",,W","0.00",",,X,2400","0.0",",,X",,,,,"72",",,X","64",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-05-28","9.17",",,W","0.00",",,X,2400","0.0",",,X",,,,,"69",",,X","60",",,X","    1",",,W",,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-05-29","7.83",",,W","0.17",",,X,2400","0.0",",,X",,,,,"67",",,X","59",",,X",,,"    1",",,X","    1",",,X",,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-05-30","6.26",",,W","0.00","T,,X,2400","0.0",",,X",,,,,"75",",,X","61",",,X","    1",",,W",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-05-31","7.61",",,W","0.00",",,X,2400","0.0",",,X",,,,,"83",",,X","63",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-06-01","11.41",",,W","0.00",",,X,2400","0.0",",,X",,,,,"65",",,X","58",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-06-02","16.33",",,W","1.13",",,X,2400","0.0",",,X",,,,,"62",",,X","55",",,X","    1",",,W",,,,,,,,,,,,,,,"    1",",,X","    1",",,X",,,"    1",",,X",,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-06-03","14.32",",,W","0.01",",,X,2400","0.0",",,X",,,,,"62",",,X","53",",,X","    1",",,W",,,,,,,,,,,,,,,"    1",",,X","    1",",,X",,,"    1",",,X",,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-06-04","17.45",",,W","0.13",",,X,2400","0.0",",,X",,,,,"53",",,X","50",",,X","    1",",,W",,,,,,,,,,,,,,,"    1",",,X","    1",",,X",,,"    1",",,X",,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-06-05","8.05",",,W","0.13",",,X,2400","0.0",",,X",,,,,"56",",,X","50",",,X",,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-06-06","6.93",",,W","0.00","T,,X,2400","0.0",",,X",,,,,"61",",,X","52",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-06-07","6.26",",,W","0.04",",,X,2400","0.0",",,X",,,,,"65",",,X","54",",,X",,,"    1",",,X",,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-06-08","8.05",",,W","0.31",",,X,2400","0.0",",,X",,,,,"79",",,X","54",",,X",,,"    1",",,X","    1",",,X",,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-06-09","10.07",",,W","0.00","T,,X,2400","0.0",",,X",,,,,"79",",,X","59",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-06-10","8.95",",,W","0.00",",,X,2400","0.0",",,X",,,,,"76",",,X","59",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-06-11","10.07",",,W","0.00",",,X,2400","0.0",",,X",,,,,"74",",,X","57",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-06-12","12.97",",,W","0.01",",,X,2400","0.0",",,X",,,,,"74",",,X","60",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-06-13","7.16",",,W","0.70",",,X,2400","0.0",",,X",,,,,"65",",,X","62",",,X","    1",",,W",,,,,,,,,,,,,,,"    1",",,X","    1",",,X",,,"    1",",,X",,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-06-14","8.72",",,W","0.00",",,X,2400","0.0",",,X",,,,,"68",",,X","61",",,X","    1",",,W",,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-06-15","8.50",",,W","0.00",",,X,2400","0.0",",,X",,,,,"69",",,X","57",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-06-16","10.51",",,W","0.00",",,X,2400","0.0",",,X",,,,,"65",",,X","54",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-06-17","8.50",",,W","0.00",",,X,2400","0.0",",,X",,,,,"63",",,X","52",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-06-18","8.28",",,W","0.00",",,X,2400","0.0",",,X",,,,,"64",",,X","55",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-06-19","10.51",",,W","0.00",",,X,2400","0.0",",,X",,,,,"76",",,X","56",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-06-20","10.29",",,W","0.00",",,X,2400","0.0",",,X",,,,,"97",",,X","66",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-06-21","9.17",",,W","0.00",",,X,2400","0.0",",,X",,,,,"96",",,X","80",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-06-22","10.07",",,W","0.02",",,X,2400","0.0",",,X",,,,,"95",",,X","74",",,X","    1",",,W",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-06-23","7.83",",,W","1.19",",,X,2400","0.0","T,,Z",,,,,"81",",,X","65",",,X",,,,,"    1",",,X",,,"    1",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-06-24","10.96",",,W","0.00",",,X,2400","0.0",",,X",,,,,"84",",,X","64",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-06-25","9.62",",,W","0.93",",,X,2400","0.0",",,X",,,,,"73",",,X","61",",,X",,,,,"    1",",,X",,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-06-26","12.53",",,W","0.06",",,X,2400","0.0",",,X",,,,,"73",",,X","61",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-06-27","14.09",",,W","0.00","T,,X,2400","0.0",",,X",,,,,"77",",,X","61",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-06-28","9.84",",,W","0.00",",,X,2400","0.0",",,X",,,,,"83",",,X","65",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-06-29","7.61",",,W","0.05",",,X,2400","0.0",",,X",,,,,"89",",,X","66",",,X",,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-06-30","12.53",",,W","0.00",",,X,2400","0.0",",,X",,,,,"90",",,X","70",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-07-01","9.40",",,W","0.00",",,X,2400","0.0",",,X",,,,,"91",",,X","70",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-07-02","8.05",",,W","0.00",",,X,2400","0.0",",,X",,,,,"84",",,X","69",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-07-03","8.95",",,W","0.00",",,X,2400","0.0",",,X",,,,,"86",",,X","68",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-07-04","8.28",",,W","0.14",",,X,2400","0.0",",,X",,,,,"84",",,X","68",",,X",,,,,"    1",",,X",,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-07-05","8.72",",,W","0.00",",,X,2400","0.0",",,X",,,,,"83",",,X","70",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-07-06","8.05",",,W","0.00",",,X,2400","0.0",",,X",,,,,"80",",,X","68",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-07-07","9.62",",,W","0.00","T,,X,2400","0.0",",,X",,,,,"86",",,X","73",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-07-08","8.95",",,W","0.00",",,X,2400","0.0",",,X",,,,,"89",",,X","71",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-07-09","8.05",",,W","0.00",",,X,2400","0.0",",,X",,,,,"84",",,X","67",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-07-10","7.38",",,W","0.00",",,X,2400","0.0",",,X",,,,,"83",",,X","65",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-07-11","8.28",",,W","0.00",",,X,2400","0.0",",,X",,,,,"80",",,X","66",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-07-12","10.74",",,W","0.00",",,X,2400","0.0",",,X",,,,,"86",",,X","66",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-07-13","10.96",",,W","0.00",",,X,2400","0.0",",,X",,,,,"90",",,X","69",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-07-14","10.51",",,W","0.00",",,X,2400","0.0",",,X",,,,,"91",",,X","72",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-07-15","8.72",",,W","0.00","T,,X,2400","0.0",",,X",,,,,"91",",,X","72",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-07-16","9.62",",,W","0.00","T,,X,2400","0.0",",,X",,,,,"88",",,X","72",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-07-17","12.30",",,W","0.00",",,X,2400","0.0",",,X",,,,,"97",",,X","76",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-07-18","7.83",",,W","1.74",",,X,2400","0.0",",,X",,,,,"89",",,X","70",",,X",,,,,"    1",",,X",,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-07-19","7.83",",,W","0.06",",,X,2400","0.0",",,X",,,,,"74",",,X","66",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-07-20","6.93",",,W","0.00",",,X,2400","0.0",",,X",,,,,"71",",,X","64",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
